strain	supernatant	conc	drug	well	tech_repl	biol_repl	plate_number	experiment_number	AUC	maxOD	finalOD
E. rectale	C. comes	0	nifurtimox	H4	tech2	biol1	plate5	187	1.0208955223880596	1.0706860706860708	1.0706860706860708
E. rectale	C. comes	0	nifurtimox	H4	tech2	biol2	plate4	189	1.048353188507358	1.0748898678414098	1.0748898678414098
E. rectale	C. comes	20	nifurtimox	G5	tech1	biol1	plate5	187	0.003104477611940301	0	-0.0062370062370062426
E. rectale	C. comes	20	nifurtimox	G5	tech1	biol2	plate4	189	0.010371408549404356	-0.0022026431718061693	-0.013215859030837017
E. rectale	C. comes	20	nifurtimox	H5	tech2	biol1	plate5	187	0.0052537313432835875	0.002079002079002081	-0.0062370062370062426
E. rectale	C. comes	20	nifurtimox	H5	tech2	biol2	plate4	189	0.014576033637000718	0.0022026431718061693	-0.011013215859030848
E. rectale	C. comes	40	nifurtimox	G6	tech1	biol1	plate5	187	0.006447761194029856	0.002079002079002081	-0.004158004158004162
E. rectale	C. comes	40	nifurtimox	G6	tech1	biol2	plate4	189	0.003924316748423266	-0.013215859030837017	-0.017621145374449355
E. rectale	C. comes	40	nifurtimox	H6	tech2	biol1	plate5	187	0.012417910447761204	0.01871101871101873	0.002079002079002081
E. rectale	C. comes	40	nifurtimox	H6	tech2	biol2	plate4	189	0.008969866853538896	-0.004405286343612339	-0.017621145374449355
E. rectale	E. coli ED1a	0	nifurtimox	G10	tech1	biol1	plate5	187	0.9705288655631813	0.8877338877338878	0.8877338877338878
E. rectale	E. coli ED1a	0	nifurtimox	G10	tech1	biol2	plate4	189	0.9541069862613271	0.9273127753303967	0.9273127753303967
E. rectale	E. coli ED1a	0	nifurtimox	H10	tech2	biol1	plate5	187	1.0294711344368186	0.891891891891892	0.891891891891892
E. rectale	E. coli ED1a	0	nifurtimox	H10	tech2	biol2	plate4	189	1.045893013738673	0.9603524229074889	0.9603524229074889
E. rectale	E. coli ED1a	20	nifurtimox	G11	tech1	biol1	plate5	187	0.8230386219889649	0.8690228690228692	0.8690228690228692
E. rectale	E. coli ED1a	20	nifurtimox	G11	tech1	biol2	plate4	189	0.7681964337912891	0.8854625550660794	0.8854625550660794
E. rectale	E. coli ED1a	20	nifurtimox	H11	tech2	biol1	plate5	187	0.819808908626026	0.8461538461538463	0.8461538461538463
E. rectale	E. coli ED1a	20	nifurtimox	H11	tech2	biol2	plate4	189	0.8783981292019879	0.9405286343612337	0.9405286343612337
E. rectale	E. coli ED1a	40	nifurtimox	G12	tech1	biol1	plate5	187	0.26214506795855197	0.5072765072765073	0.5072765072765073
E. rectale	E. coli ED1a	40	nifurtimox	G12	tech1	biol2	plate4	189	0.008184741303712374	-0.0022026431718061693	-0.0066079295154185085
E. rectale	E. coli ED1a	40	nifurtimox	H12	tech2	biol1	plate5	187	0.30897591172116806	0.5613305613305614	0.5613305613305614
E. rectale	E. coli ED1a	40	nifurtimox	H12	tech2	biol2	plate4	189	0.008184741303712368	-0.004405286343612339	-0.004405286343612339
E. rectale	F. nucleatum	0	nifurtimox	G10	tech1	biol1	plate4	187	0.9678582156803847	0.9962928637627433	0.9962928637627433
E. rectale	F. nucleatum	0	nifurtimox	G10	tech1	biol2	plate3	189	0.961976730238695	1.0116618075801749	1.0116618075801749
E. rectale	F. nucleatum	0	nifurtimox	H10	tech2	biol1	plate4	187	1.0321417843196155	1.0037071362372567	1.0037071362372567
E. rectale	F. nucleatum	0	nifurtimox	H10	tech2	biol2	plate3	189	1.038023269761305	1.0388726919339164	1.0388726919339164
E. rectale	F. nucleatum	20	nifurtimox	G11	tech1	biol1	plate4	187	0.009011715229798746	-9.267840593141805e-4	-0.010194624652455984
E. rectale	F. nucleatum	20	nifurtimox	G11	tech1	biol2	plate3	189	0.008876094518411906	-0.006802721088435381	-0.01263362487852285
E. rectale	F. nucleatum	20	nifurtimox	H11	tech2	biol1	plate4	187	0.005206768799439279	-0.004633920296570902	-0.012048192771084347
E. rectale	F. nucleatum	20	nifurtimox	H11	tech2	biol2	plate3	189	0.009835672304186168	0.0029154518950437348	-0.006802721088435381
E. rectale	F. nucleatum	40	nifurtimox	G12	tech1	biol1	plate4	187	0.0036046860919194982	-9.267840593141805e-4	-0.008341056533827624
E. rectale	F. nucleatum	40	nifurtimox	G12	tech1	biol2	plate3	189	0.005997361161089125	-0.0029154518950437348	-0.01263362487852285
E. rectale	F. nucleatum	40	nifurtimox	H12	tech2	biol1	plate4	187	0.007810153199158912	-9.267840593141805e-4	-0.010194624652455984
E. rectale	F. nucleatum	40	nifurtimox	H12	tech2	biol2	plate3	189	0.013913877893726775	0.004859086491739557	-0.006802721088435381
E. rectale	MGAM	0	nifurtimox	G1	tech1	biol2	plate3	189	0.9488233096750094	0.9611273080660836	0.9611273080660836
E. rectale	MGAM	0	nifurtimox	G4	tech1	biol1	plate4	187	0.9662656286860108	0.9518072289156626	0.9518072289156626
E. rectale	MGAM	0	nifurtimox	H1	tech2	biol2	plate3	189	1.0511766903249906	1.0116618075801749	1.0116618075801749
E. rectale	MGAM	0	nifurtimox	H4	tech2	biol1	plate4	187	1.033734371313989	0.9629286376274327	0.9629286376274327
E. rectale	MGAM	20	nifurtimox	G2	tech1	biol2	plate3	189	0.01245174947080066	9.718172983479115e-4	-0.010689990281827027
E. rectale	MGAM	20	nifurtimox	G5	tech1	biol1	plate4	187	0.012502948808681302	9.267840593141805e-4	-0.008341056533827624
E. rectale	MGAM	20	nifurtimox	H2	tech2	biol2	plate3	189	0.008965259618976474	0.004859086491739557	-0.006802721088435381
E. rectale	MGAM	20	nifurtimox	H5	tech2	biol1	plate4	187	0.009200283085633414	0.0027803521779425416	-0.0064874884151992634
E. rectale	MGAM	40	nifurtimox	G3	tech1	biol2	plate3	189	0.005478769767152291	-0.006802721088435381	-0.014577259475218674
E. rectale	MGAM	40	nifurtimox	G6	tech1	biol1	plate4	187	0.002359046945034209	-0.0027803521779425416	-0.0064874884151992634
E. rectale	MGAM	40	nifurtimox	H3	tech2	biol2	plate3	189	0.010459469555472552	9.718172983479115e-4	-0.010689990281827027
E. rectale	MGAM	40	nifurtimox	H6	tech2	biol1	plate4	187	0.006605331446095782	-0.0027803521779425416	-0.010194624652455984
E. rectale	R. intestinalis	0	nifurtimox	G7	tech1	biol1	plate4	187	0.950045829514207	1.0074142724745134	1.0074142724745134
E. rectale	R. intestinalis	0	nifurtimox	G7	tech1	biol2	plate3	189	0.9463160777869077	0.988338192419825	0.988338192419825
E. rectale	R. intestinalis	0	nifurtimox	H7	tech2	biol1	plate4	187	1.0499541704857929	1.0185356811862836	1.0185356811862836
E. rectale	R. intestinalis	0	nifurtimox	H7	tech2	biol2	plate3	189	1.0536839222130923	1.0174927113702625	1.0174927113702625
E. rectale	R. intestinalis	20	nifurtimox	G8	tech1	biol1	plate4	187	0.006186984417965176	-0.0027803521779425416	-0.012048192771084347
E. rectale	R. intestinalis	20	nifurtimox	G8	tech1	biol2	plate3	189	0.011503697617091219	-0.008746355685131204	-0.016520894071914496
E. rectale	R. intestinalis	20	nifurtimox	H8	tech2	biol1	plate4	187	0.00572868927589368	-0.0064874884151992634	-0.012048192771084347
E. rectale	R. intestinalis	20	nifurtimox	H8	tech2	biol2	plate3	189	0.00958641468090929	-0.01263362487852285	-0.020408163265306114
E. rectale	R. intestinalis	40	nifurtimox	G9	tech1	biol1	plate4	187	0.008707607699358395	-0.004633920296570902	-0.012048192771084347
E. rectale	R. intestinalis	40	nifurtimox	G9	tech1	biol2	plate3	189	0.010134209805532745	-0.004859086491739557	-0.014577259475218674
E. rectale	R. intestinalis	40	nifurtimox	H9	tech2	biol1	plate4	187	0.004353803849679198	-0.0064874884151992634	-0.012048192771084347
E. rectale	R. intestinalis	40	nifurtimox	H9	tech2	biol2	plate3	189	0.006847439057792393	-9.718172983479115e-4	-0.006802721088435381
E. rectale	S. parasanguinis	0	nifurtimox	G7	tech1	biol1	plate5	187	0.9388127853881278	0.9792099792099792	0.9792099792099792
E. rectale	S. parasanguinis	0	nifurtimox	G7	tech1	biol2	plate4	189	0.9342751842751842	0.9757709251101321	0.9757709251101321
E. rectale	S. parasanguinis	0	nifurtimox	H7	tech2	biol1	plate5	187	1.0611872146118722	1.002079002079002	1.002079002079002
E. rectale	S. parasanguinis	0	nifurtimox	H7	tech2	biol2	plate4	189	1.0657248157248158	1.024229074889868	1.024229074889868
E. rectale	S. parasanguinis	20	nifurtimox	G8	tech1	biol1	plate5	187	0.02948467058056101	0.08523908523908526	0.08523908523908526
E. rectale	S. parasanguinis	20	nifurtimox	G8	tech1	biol2	plate4	189	0.02948402948402951	0.008810572687224677	-0.013215859030837017
E. rectale	S. parasanguinis	20	nifurtimox	H8	tech2	biol1	plate5	187	0.0487932159165036	0.14968814968814972	0.14968814968814972
E. rectale	S. parasanguinis	20	nifurtimox	H8	tech2	biol2	plate4	189	0.018427518427518445	0.0022026431718061693	-0.015418502202643188
E. rectale	S. parasanguinis	40	nifurtimox	G9	tech1	biol1	plate5	187	0.011741682974559695	0.002079002079002081	-0.008316008316008323
E. rectale	S. parasanguinis	40	nifurtimox	G9	tech1	biol2	plate4	189	0.014127764127764144	0	-0.013215859030837017
E. rectale	S. parasanguinis	40	nifurtimox	H9	tech2	biol1	plate5	187	0.007305936073059365	-0.008316008316008323	-0.012474012474012485
E. rectale	S. parasanguinis	40	nifurtimox	H9	tech2	biol2	plate4	189	0.011363636363636376	-0.0022026431718061693	-0.013215859030837017
E. rectale	S. salivarius	0	nifurtimox	G1	tech1	biol1	plate5	187	0.9851632047477744	1.0124740124740126	1.0124740124740126
E. rectale	S. salivarius	0	nifurtimox	G1	tech1	biol2	plate4	189	0.8660822656776804	0.9537444933920707	0.9537444933920707
E. rectale	S. salivarius	0	nifurtimox	H1	tech2	biol1	plate5	187	1.0148367952522255	0.9979209979209979	0.9979209979209979
E. rectale	S. salivarius	0	nifurtimox	H1	tech2	biol2	plate4	189	1.1339177343223195	1.1541850220264318	1.1541850220264318
E. rectale	S. salivarius	20	nifurtimox	G2	tech1	biol1	plate5	187	0.0064094955489614296	0.004158004158004162	-0.0062370062370062426
E. rectale	S. salivarius	20	nifurtimox	G2	tech1	biol2	plate4	189	0.012946729602157802	0	-0.013215859030837017
E. rectale	S. salivarius	20	nifurtimox	H2	tech2	biol1	plate5	187	0.005934718100890212	-0.002079002079002081	-0.012474012474012485
E. rectale	S. salivarius	20	nifurtimox	H2	tech2	biol2	plate4	189	0.024814565070802447	0.008810572687224677	-0.013215859030837017
E. rectale	S. salivarius	40	nifurtimox	G3	tech1	biol1	plate5	187	0.014005934718100903	0.008316008316008323	-0.0062370062370062426
E. rectale	S. salivarius	40	nifurtimox	G3	tech1	biol2	plate4	189	0.020229265003371567	0.004405286343612339	-0.011013215859030848
E. rectale	S. salivarius	40	nifurtimox	H3	tech2	biol1	plate5	187	0.0111572700296736	0.004158004158004162	-0.0062370062370062426
E. rectale	S. salivarius	40	nifurtimox	H3	tech2	biol2	plate4	189	0.0091706001348617755	0.0066079295154185085	-0.0066079295154185085
F. nucleatum	B. vulgatus	0	nifurtimox	G4	tech1	biol2	plate5	189	0.9646783625730992	0.9693593314763231	0.9693593314763231
F. nucleatum	B. vulgatus	0	nifurtimox	H4	tech2	biol2	plate5	189	1.0353216374269008	0.9693593314763231	0.9693593314763231
F. nucleatum	B. vulgatus	20	nifurtimox	G5	tech1	biol2	plate5	189	0.14315789473684212	0.34540389972144847	0.34540389972144847
F. nucleatum	B. vulgatus	20	nifurtimox	H5	tech2	biol2	plate5	189	0.1955555555555556	0.42339832869080773	0.42339832869080773
F. nucleatum	B. vulgatus	40	nifurtimox	G6	tech1	biol2	plate5	189	0.028538011695906463	0	-0.0389972144846797
F. nucleatum	B. vulgatus	40	nifurtimox	H6	tech2	biol2	plate5	189	0.021988304093567272	0.022284122562674116	0.005571030640668529
F. nucleatum	C. comes	0	nifurtimox	G4	tech1	biol1	plate7	187	0.9658371994938845	1.0054347826086956	1.0054347826086956
F. nucleatum	C. comes	0	nifurtimox	G4	tech1	biol2	plate6	189	0.9690489589195272	1.2433155080213902	1.2433155080213902
F. nucleatum	C. comes	0	nifurtimox	H4	tech2	biol1	plate7	187	1.0341628005061156	1.016304347826087	1.016304347826087
F. nucleatum	C. comes	0	nifurtimox	H4	tech2	biol2	plate6	189	1.0309510410804728	1.2754010695187166	1.2754010695187166
F. nucleatum	C. comes	20	nifurtimox	G5	tech1	biol1	plate7	187	0.020244622522142566	-0.010869565217391314	-0.02173913043478263
F. nucleatum	C. comes	20	nifurtimox	G5	tech1	biol2	plate6	189	0.026261489401613224	0.06684491978609632	0.06684491978609632
F. nucleatum	C. comes	20	nifurtimox	H5	tech2	biol1	plate7	187	0.018557570645297363	0.027173913043478284	-0.005434782608695657
F. nucleatum	C. comes	20	nifurtimox	H5	tech2	biol2	plate6	189	0.03976739823672859	0.12566844919786094	0.12566844919786094
F. nucleatum	C. comes	40	nifurtimox	G6	tech1	biol1	plate7	187	0.019401096583719968	0.005434782608695657	-0.027173913043478284
F. nucleatum	C. comes	40	nifurtimox	G6	tech1	biol2	plate6	189	0.013881072969424136	-0.0026737967914438527	-0.02941176470588238
F. nucleatum	C. comes	40	nifurtimox	H6	tech2	biol1	plate7	187	0.023196963306621715	-0.010869565217391314	-0.0380434782608696
F. nucleatum	C. comes	40	nifurtimox	H6	tech2	biol2	plate6	189	0.007878446820483971	-0.013368983957219263	-0.02941176470588238
F. nucleatum	E. coli ED1a	0	nifurtimox	G10	tech1	biol1	plate7	187	0.9765799256505576	0.9184782608695652	0.9184782608695652
F. nucleatum	E. coli ED1a	0	nifurtimox	G10	tech1	biol2	plate6	189	0.9680628272251309	0.890374331550802	0.890374331550802
F. nucleatum	E. coli ED1a	0	nifurtimox	H10	tech2	biol1	plate7	187	1.0234200743494422	0.9293478260869564	0.9293478260869564
F. nucleatum	E. coli ED1a	0	nifurtimox	H10	tech2	biol2	plate6	189	1.031937172774869	0.8957219251336898	0.8957219251336898
F. nucleatum	E. coli ED1a	20	nifurtimox	G11	tech1	biol1	plate7	187	0.9427509293680296	0.9347826086956521	0.9347826086956521
F. nucleatum	E. coli ED1a	20	nifurtimox	G11	tech1	biol2	plate6	189	0.06492146596858639	0.14171122994652405	0.14171122994652405
F. nucleatum	E. coli ED1a	20	nifurtimox	H11	tech2	biol1	plate7	187	0.9791821561338291	0.9184782608695652	0.9184782608695652
F. nucleatum	E. coli ED1a	20	nifurtimox	H11	tech2	biol2	plate6	189	0.0910994764397906	0.2112299465240642	0.2112299465240642
F. nucleatum	E. coli ED1a	40	nifurtimox	G12	tech1	biol1	plate7	187	0.7951672862453532	0.9076086956521738	0.9076086956521738
F. nucleatum	E. coli ED1a	40	nifurtimox	G12	tech1	biol2	plate6	189	0.018324607329842948	-0.018716577540106968	-0.0454545454545455
F. nucleatum	E. coli ED1a	40	nifurtimox	H12	tech2	biol1	plate7	187	0.8271375464684014	0.8913043478260868	0.8913043478260868
F. nucleatum	E. coli ED1a	40	nifurtimox	H12	tech2	biol2	plate6	189	0.018324607329842948	-0.013368983957219263	-0.04010695187165779
F. nucleatum	F. nucleatum	0	nifurtimox	G10	tech1	biol1	plate6	187	0.9624170965364774	0.9005524861878452	0.9005524861878452
F. nucleatum	F. nucleatum	0	nifurtimox	G10	tech1	biol2	plate5	189	0.9621312197269926	0.8969359331476322	0.8969359331476322
F. nucleatum	F. nucleatum	0	nifurtimox	H10	tech2	biol1	plate6	187	1.0375829034635224	0.9116022099447513	0.9116022099447513
F. nucleatum	F. nucleatum	0	nifurtimox	H10	tech2	biol2	plate5	189	1.0378687802730076	0.9136490250696379	0.9136490250696379
F. nucleatum	F. nucleatum	20	nifurtimox	G11	tech1	biol1	plate6	187	0.02309014984033409	0	-0.02762430939226522
F. nucleatum	F. nucleatum	20	nifurtimox	G11	tech1	biol2	plate5	189	0.9863496257155437	0.8969359331476322	0.8969359331476322
F. nucleatum	F. nucleatum	20	nifurtimox	H11	tech2	biol2	plate5	189	1.0140907089387936	0.9025069637883008	0.9025069637883008
F. nucleatum	F. nucleatum	40	nifurtimox	G12	tech1	biol1	plate6	187	0.010316875460574804	-0.02762430939226522	-0.04419889502762435
F. nucleatum	F. nucleatum	40	nifurtimox	G12	tech1	biol2	plate5	189	0.6173491853808896	0.796657381615599	0.796657381615599
F. nucleatum	F. nucleatum	40	nifurtimox	H12	tech2	biol1	plate6	187	0.028985507246376833	-0.016574585635359133	-0.04419889502762435
F. nucleatum	F. nucleatum	40	nifurtimox	H12	tech2	biol2	plate5	189	0.7084984588287099	0.8746518105849581	0.8746518105849581
F. nucleatum	MGAM	0	nifurtimox	G1	tech1	biol2	plate5	189	1.0012234910277324	1.0306406685236769	1.0306406685236769
F. nucleatum	MGAM	0	nifurtimox	G4	tech1	biol1	plate6	187	0.9622641509433962	0.988950276243094	0.988950276243094
F. nucleatum	MGAM	0	nifurtimox	H1	tech2	biol2	plate5	189	0.9987765089722676	1.0362116991643455	1.0362116991643455
F. nucleatum	MGAM	0	nifurtimox	H4	tech2	biol1	plate6	187	1.0377358490566038	1.011049723756906	1.011049723756906
F. nucleatum	MGAM	20	nifurtimox	G2	tech1	biol2	plate5	189	0.2638662316476345	0.573816155988858	0.573816155988858
F. nucleatum	MGAM	20	nifurtimox	G5	tech1	biol1	plate6	187	0.012435677530017166	-0.011049723756906087	-0.02762430939226522
F. nucleatum	MGAM	20	nifurtimox	H2	tech2	biol2	plate5	189	0.29812398042414356	0.6406685236768802	0.6406685236768802
F. nucleatum	MGAM	20	nifurtimox	H5	tech2	biol1	plate6	187	0.012435677530017163	0.005524861878453044	-0.022099447513812175
F. nucleatum	MGAM	40	nifurtimox	G3	tech1	biol2	plate5	189	0.01386623164763459	0.016713091922005586	-0.016713091922005586
F. nucleatum	MGAM	40	nifurtimox	G6	tech1	biol1	plate6	187	0.019725557461406546	-0.005524861878453044	-0.02762430939226522
F. nucleatum	MGAM	40	nifurtimox	H3	tech2	biol2	plate5	189	0.022022838499184356	-0.005571030640668529	-0.0389972144846797
F. nucleatum	MGAM	40	nifurtimox	H6	tech2	biol1	plate6	187	0.016723842195540333	-0.011049723756906087	-0.02762430939226522
F. nucleatum	R. intestinalis	0	nifurtimox	G7	tech1	biol1	plate6	187	0.9728331177231566	1.0662983425414365	1.0662983425414365
F. nucleatum	R. intestinalis	0	nifurtimox	G7	tech1	biol2	plate5	189	0.9720670391061453	1.075208913649025	1.075208913649025
F. nucleatum	R. intestinalis	0	nifurtimox	H7	tech2	biol1	plate6	187	1.0271668822768434	1.0994475138121549	1.0994475138121549
F. nucleatum	R. intestinalis	0	nifurtimox	H7	tech2	biol2	plate5	189	1.0279329608938548	1.0807799442896937	1.0807799442896937
F. nucleatum	R. intestinalis	20	nifurtimox	G8	tech1	biol1	plate6	187	0.017248814144027614	-0.005524861878453044	-0.02762430939226522
F. nucleatum	R. intestinalis	20	nifurtimox	G8	tech1	biol2	plate5	189	0.39664804469273746	0.8245125348189416	0.8245125348189416
F. nucleatum	R. intestinalis	20	nifurtimox	H8	tech2	biol1	plate6	187	0.01854247520482968	0.005524861878453044	-0.011049723756906087
F. nucleatum	R. intestinalis	20	nifurtimox	H8	tech2	biol2	plate5	189	0.4505187549880288	0.8746518105849581	0.8746518105849581
F. nucleatum	R. intestinalis	40	nifurtimox	G9	tech1	biol1	plate6	187	0.018542475204829694	-0.016574585635359133	-0.033149171270718265
F. nucleatum	R. intestinalis	40	nifurtimox	G9	tech1	biol2	plate5	189	0.022346368715083813	0	-0.03342618384401117
F. nucleatum	R. intestinalis	40	nifurtimox	H9	tech2	biol1	plate6	187	0.010780508840017258	0.011049723756906087	-0.016574585635359133
F. nucleatum	R. intestinalis	40	nifurtimox	H9	tech2	biol2	plate5	189	0.011572226656025548	0	-0.027855153203342645
F. nucleatum	S. parasanguinis	0	nifurtimox	G7	tech1	biol1	plate7	187	0.9770515880301082	1.0543478260869565	1.0543478260869565
F. nucleatum	S. parasanguinis	0	nifurtimox	G7	tech1	biol2	plate6	189	0.964035497431107	1.0294117647058825	1.0294117647058825
F. nucleatum	S. parasanguinis	0	nifurtimox	H7	tech2	biol1	plate7	187	1.0229484119698917	1.0597826086956523	1.0597826086956523
F. nucleatum	S. parasanguinis	0	nifurtimox	H7	tech2	biol2	plate6	189	1.0359645025688928	1.0668449197860963	1.0668449197860963
F. nucleatum	S. parasanguinis	20	nifurtimox	G8	tech1	biol1	plate7	187	0.4468514778777309	0.9076086956521738	0.9076086956521738
F. nucleatum	S. parasanguinis	20	nifurtimox	G8	tech1	biol2	plate6	189	0.24614666043904718	0.45721925133689834	0.45721925133689834
F. nucleatum	S. parasanguinis	20	nifurtimox	H8	tech2	biol1	plate7	187	0.5786671562327886	1.0054347826086956	1.0054347826086956
F. nucleatum	S. parasanguinis	20	nifurtimox	H8	tech2	biol2	plate6	189	0.2979915927136852	0.5053475935828877	0.5053475935828877
F. nucleatum	S. parasanguinis	40	nifurtimox	G9	tech1	biol1	plate7	187	0.016522856618322024	-0.005434782608695657	-0.03260869565217394
F. nucleatum	S. parasanguinis	40	nifurtimox	G9	tech1	biol2	plate6	189	0.01167678654834191	-0.0026737967914438527	-0.02941176470588238
F. nucleatum	S. parasanguinis	40	nifurtimox	H9	tech2	biol1	plate7	187	0.009546539379474948	0	-0.02173913043478263
F. nucleatum	S. parasanguinis	40	nifurtimox	H9	tech2	biol2	plate6	189	0.013078000934142934	0.0026737967914438527	-0.018716577540106968
F. nucleatum	S. salivarius	0	nifurtimox	G1	tech1	biol1	plate7	187	0.9226069246435845	0.8804347826086956	0.8804347826086956
F. nucleatum	S. salivarius	0	nifurtimox	G1	tech1	biol2	plate6	189	0.9741847826086957	0.9331550802139037	0.9331550802139037
F. nucleatum	S. salivarius	0	nifurtimox	H1	tech2	biol1	plate7	187	1.0773930753564154	0.9945652173913043	0.9945652173913043
F. nucleatum	S. salivarius	0	nifurtimox	H1	tech2	biol2	plate6	189	1.0258152173913044	0.9705882352941176	0.9705882352941176
F. nucleatum	S. salivarius	20	nifurtimox	G2	tech1	biol1	plate7	187	0.022810590631364584	0.027173913043478284	0.005434782608695657
F. nucleatum	S. salivarius	20	nifurtimox	G2	tech1	biol2	plate6	189	0.024003623188405817	0.018716577540106968	-0.008021390374331559
F. nucleatum	S. salivarius	20	nifurtimox	H2	tech2	biol1	plate7	187	0.02566191446028514	0.07608695652173905	0.07608695652173905
F. nucleatum	S. salivarius	20	nifurtimox	H2	tech2	biol2	plate6	189	0.018568840579710158	0.0026737967914438527	-0.024064171122994672
F. nucleatum	S. salivarius	40	nifurtimox	G3	tech1	biol1	plate7	187	0.015478615071283112	0.02173913043478263	-0.010869565217391314
F. nucleatum	S. salivarius	40	nifurtimox	G3	tech1	biol2	plate6	189	0.014945652173913054	-0.0026737967914438527	-0.02941176470588238
F. nucleatum	S. salivarius	40	nifurtimox	H3	tech2	biol1	plate7	187	0.025254582484725077	0.010869565217391314	-0.02173913043478263
F. nucleatum	S. salivarius	40	nifurtimox	H3	tech2	biol2	plate6	189	0.010869565217391311	-0.0026737967914438527	-0.024064171122994672
P. copri	B. vulgatus	0	nifurtimox	C4	tech1	biol2	plate5	189	1.009843237331389	1.1822503961965134	1.1822503961965134
P. copri	B. vulgatus	0	nifurtimox	D4	tech2	biol2	plate5	189	0.990156762668611	1.1600633914421552	1.1600633914421552
P. copri	B. vulgatus	20	nifurtimox	C5	tech1	biol2	plate5	189	0.7383157127232958	1.0744849445324882	1.0744849445324882
P. copri	B. vulgatus	20	nifurtimox	D5	tech2	biol2	plate5	189	0.7374407582938388	1.0681458003169573	1.0681458003169573
P. copri	B. vulgatus	40	nifurtimox	C6	tech1	biol2	plate5	189	0.0170616113744076	-0.012678288431061818	-0.02852614896988909
P. copri	B. vulgatus	40	nifurtimox	D6	tech2	biol2	plate5	189	0.025373678454247203	0.009508716323296364	-0.015847860538827273
P. copri	C. comes	0	nifurtimox	C4	tech1	biol1	plate7	187	1.0047406581148912	1.1782178217821782	1.1782178217821782
P. copri	C. comes	0	nifurtimox	C4	tech1	biol2	plate6	189	1.001436125073438	1.6380597014925373	1.6380597014925373
P. copri	C. comes	0	nifurtimox	D4	tech2	biol1	plate7	187	0.9952593418851087	1.1707920792079207	1.1707920792079207
P. copri	C. comes	0	nifurtimox	D4	tech2	biol2	plate6	189	0.9985638749265618	1.6529850746268657	1.6529850746268657
P. copri	C. comes	20	nifurtimox	C5	tech1	biol1	plate7	187	0.7137943855735266	0.9900990099009901	0.9900990099009901
P. copri	C. comes	20	nifurtimox	C5	tech1	biol2	plate6	189	0.2622886611397611	0.8470149253731344	0.8470149253731344
P. copri	C. comes	20	nifurtimox	D5	tech2	biol1	plate7	187	0.6971556051310654	0.9603960396039604	0.9603960396039604
P. copri	C. comes	20	nifurtimox	D5	tech2	biol2	plate6	189	0.25445525164827987	0.832089552238806	0.832089552238806
P. copri	C. comes	40	nifurtimox	C6	tech1	biol1	plate7	187	0.01710355084588215	0.00990099009900991	-0.0074257425742574315
P. copri	C. comes	40	nifurtimox	C6	tech1	biol2	plate6	189	0.006723676480188007	-0.0012437810945273642	-0.013681592039801006
P. copri	C. comes	40	nifurtimox	D6	tech2	biol1	plate7	187	0.01701059676519801	0.012376237623762387	-0.004950495049504955
P. copri	C. comes	40	nifurtimox	D6	tech2	biol2	plate6	189	0.009073699327632356	-0.0012437810945273642	-0.013681592039801006
P. copri	E. coli ED1a	0	nifurtimox	C10	tech1	biol1	plate7	187	1.0346473541272325	0.5569306930693069	0.5569306930693069
P. copri	E. coli ED1a	0	nifurtimox	C10	tech1	biol2	plate6	189	1.011169900058789	0.986318407960199	0.986318407960199
P. copri	E. coli ED1a	0	nifurtimox	D10	tech2	biol1	plate7	187	0.9653526458727677	0.5198019801980198	0.5198019801980198
P. copri	E. coli ED1a	0	nifurtimox	D10	tech2	biol2	plate6	189	0.988830099941211	0.9838308457711442	0.9838308457711442
P. copri	E. coli ED1a	20	nifurtimox	C11	tech1	biol1	plate7	187	1.1488766356678464	0.6633663366336634	0.6633663366336634
P. copri	E. coli ED1a	20	nifurtimox	C11	tech1	biol2	plate6	189	0.6445881507609904	0.8594527363184078	0.8594527363184078
P. copri	E. coli ED1a	20	nifurtimox	D11	tech2	biol1	plate7	187	1.1246810962060736	0.6460396039603961	0.6460396039603961
P. copri	E. coli ED1a	20	nifurtimox	D11	tech2	biol2	plate6	189	0.6264288980338365	0.8345771144278606	0.8345771144278606
P. copri	E. coli ED1a	40	nifurtimox	C12	tech1	biol1	plate7	187	1.3159410748086575	0.8564356435643563	0.8564356435643563
P. copri	E. coli ED1a	40	nifurtimox	C12	tech1	biol2	plate6	189	0.020772094846168935	0.0037313432835820925	-0.011194029850746278
P. copri	E. coli ED1a	40	nifurtimox	D12	tech2	biol1	plate7	187	1.3106740185992924	0.8366336633663366	0.8366336633663366
P. copri	E. coli ED1a	40	nifurtimox	D12	tech2	biol2	plate6	189	0.020118884316415196	0.018656716417910463	-0.0062189054726368214
P. copri	F. nucleatum	0	nifurtimox	C10	tech1	biol1	plate6	187	1.0175868734971003	1.0065934065934066	1.0065934065934066
P. copri	F. nucleatum	0	nifurtimox	C10	tech1	biol2	plate5	189	0.9771357306173353	0.6782884310618067	0.6782884310618067
P. copri	F. nucleatum	0	nifurtimox	D10	tech2	biol1	plate6	187	0.9824131265028997	0.9934065934065934	0.9934065934065934
P. copri	F. nucleatum	0	nifurtimox	D10	tech2	biol2	plate5	189	1.0228642693826648	0.6814580031695721	0.6814580031695721
P. copri	F. nucleatum	20	nifurtimox	C11	tech1	biol1	plate6	187	0.6951765759818945	0.876923076923077	0.876923076923077
