NT_code	species_name	drug	conc	control	AUC
NT5025	Fusobacterium nucleatum subsp. nucleatum	Sertindole	80	FALSE	0.02687989111942811
NT5025	Fusobacterium nucleatum subsp. nucleatum	Simvastatin	5	FALSE	1.0104939168020186
NT5025	Fusobacterium nucleatum subsp. nucleatum	Simvastatin	20	FALSE	0.9119965601261286
NT5025	Fusobacterium nucleatum subsp. nucleatum	Simvastatin	80	FALSE	0.4265494636471988
NT5025	Fusobacterium nucleatum subsp. nucleatum	Tamoxifen	20	FALSE	0.08002579690005263
NT5025	Fusobacterium nucleatum subsp. nucleatum	Tamoxifen	80	FALSE	0.03951701427003287
NT5025	Fusobacterium nucleatum subsp. nucleatum	Tamoxifen	320	FALSE	0.11874272409778797
NT5025	Fusobacterium nucleatum subsp. nucleatum	beta-estradiol 17-valerate	5	FALSE	0.9660411284772973
NT5025	Fusobacterium nucleatum subsp. nucleatum	beta-estradiol 17-valerate	20	FALSE	0.9630707858624763
NT5025	Fusobacterium nucleatum subsp. nucleatum	beta-estradiol 17-valerate	80	FALSE	0.8945172824791416
NT5026	Enterocloster bolteae	Acarbose	5	FALSE	1.0019265671753754
NT5026	Enterocloster bolteae	Acarbose	20	FALSE	1.001630127091346
NT5026	Enterocloster bolteae	Acarbose	80	FALSE	1.0160076202747463
NT5026	Enterocloster bolteae	Amlodipine	20	FALSE	0.9872781173247859
NT5026	Enterocloster bolteae	Amlodipine	80	FALSE	0.8161573987590229
NT5026	Enterocloster bolteae	Amlodipine	160	FALSE	0.27702317969141477
NT5026	Enterocloster bolteae	Aprepitant	5	FALSE	0.997000206289539
NT5026	Enterocloster bolteae	Aprepitant	20	FALSE	0.8860663247351864
NT5026	Enterocloster bolteae	Aprepitant	30	FALSE	0.4084164436876673
NT5026	Enterocloster bolteae	Aripiprazole	5	FALSE	0.9655211617893665
NT5026	Enterocloster bolteae	Aripiprazole	20	FALSE	0.8528149666186018
NT5026	Enterocloster bolteae	Aripiprazole	80	FALSE	0.458368376787216
NT5026	Enterocloster bolteae	Azithromycin	2.5	FALSE	0.6468866428565476
NT5026	Enterocloster bolteae	Azithromycin	20	FALSE	0.631466030989273
NT5026	Enterocloster bolteae	Azithromycin	50	FALSE	0.46701846965699184
NT5026	Enterocloster bolteae	Chlorpromazine	5	FALSE	0.8937555361987579
NT5026	Enterocloster bolteae	Chlorpromazine	20	FALSE	0.050915748435116565
NT5026	Enterocloster bolteae	Chlorpromazine	80	FALSE	0.00803212851405623
NT5026	Enterocloster bolteae	Ciprofloxacin	20	FALSE	0.4061978545887962
NT5026	Enterocloster bolteae	Ciprofloxacin	80	FALSE	0.048309839343126805
NT5026	Enterocloster bolteae	Ciprofloxacin	320	FALSE	0.01606425702811246
NT5026	Enterocloster bolteae	Clomiphene	5	FALSE	0.9653709232701272
NT5026	Enterocloster bolteae	Clomiphene	20	FALSE	0.9333825320648506
NT5026	Enterocloster bolteae	Clomiphene	80	FALSE	0.00838072433403171
NT5026	Enterocloster bolteae	DMSO	0	TRUE	0.9999999999999999
NT5026	Enterocloster bolteae	Diacerein	20	FALSE	0.5065559440559441
NT5026	Enterocloster bolteae	Diacerein	80	FALSE	0.07077344846585001
NT5026	Enterocloster bolteae	Diacerein	320	FALSE	0.02217741935483872
NT5026	Enterocloster bolteae	Dienestrol	5	FALSE	0.9938024579711111
NT5026	Enterocloster bolteae	Dienestrol	20	FALSE	0.910220994475138
NT5026	Enterocloster bolteae	Dienestrol	80	FALSE	0.01509755134247254
NT5026	Enterocloster bolteae	Doxycycline	0.5	FALSE	0.6832020780086223
NT5026	Enterocloster bolteae	Doxycycline	2.5	FALSE	0.21973383440159372
NT5026	Enterocloster bolteae	Doxycycline	20	FALSE	0.02334630350194553
NT5026	Enterocloster bolteae	Ebselen	1.25	FALSE	0.9891427313235116
NT5026	Enterocloster bolteae	Ebselen	5	FALSE	0.9626723767888845
NT5026	Enterocloster bolteae	Ebselen	20	FALSE	1.1307123416190124
NT5026	Enterocloster bolteae	Entacapone	5	FALSE	0.8863636363636364
NT5026	Enterocloster bolteae	Entacapone	20	FALSE	0.3386917960088693
NT5026	Enterocloster bolteae	Entacapone	80	FALSE	0.01575837163493107
NT5026	Enterocloster bolteae	Felodipine	5	FALSE	0.9768772348033374
NT5026	Enterocloster bolteae	Felodipine	20	FALSE	0.9302032695705137
NT5026	Enterocloster bolteae	Felodipine	80	FALSE	0.42350706498895907
NT5026	Enterocloster bolteae	Ketoconazole	5	FALSE	1.0228843861740167
NT5026	Enterocloster bolteae	Ketoconazole	20	FALSE	0.9950748631551788
NT5026	Enterocloster bolteae	Ketoconazole	80	FALSE	0.9179858098542824
NT5026	Enterocloster bolteae	Lansoprazole	5	FALSE	0.95618950585838
NT5026	Enterocloster bolteae	Lansoprazole	20	FALSE	0.9429444727457972
NT5026	Enterocloster bolteae	Lansoprazole	80	FALSE	0.891492613346918
NT5026	Enterocloster bolteae	Loratadine	5	FALSE	0.9817073170731704
NT5026	Enterocloster bolteae	Loratadine	20	FALSE	0.9528824833702884
NT5026	Enterocloster bolteae	Loratadine	80	FALSE	0.8942875902823373
NT5026	Enterocloster bolteae	Loxapine	5	FALSE	1.0203699367829553
NT5026	Enterocloster bolteae	Loxapine	20	FALSE	0.9981921014027688
NT5026	Enterocloster bolteae	Loxapine	80	FALSE	0.9673144876325088
NT5026	Enterocloster bolteae	MGAM	0	TRUE	1
NT5026	Enterocloster bolteae	Mecillinam	0.5	FALSE	0.9981587160016174
NT5026	Enterocloster bolteae	Mecillinam	2.5	FALSE	1.0262628269653504
NT5026	Enterocloster bolteae	Mecillinam	20	FALSE	1.0187720848056538
NT5026	Enterocloster bolteae	Mefloquine	5	FALSE	0.9984819313891482
NT5026	Enterocloster bolteae	Mefloquine	20	FALSE	0.8659356041758468
NT5026	Enterocloster bolteae	Mefloquine	60	FALSE	0.6210865561694291
NT5026	Enterocloster bolteae	Methotrexate	5	FALSE	0.9300927990364819
NT5026	Enterocloster bolteae	Methotrexate	20	FALSE	0.5520277985712321
NT5026	Enterocloster bolteae	Methotrexate	80	FALSE	0.21338815861680005
NT5026	Enterocloster bolteae	Niclosamide	0	TRUE	1
NT5026	Enterocloster bolteae	Niclosamide	0.08	FALSE	1.0031570639305445
NT5026	Enterocloster bolteae	Niclosamide	0.16	FALSE	0.9793076004775167
NT5026	Enterocloster bolteae	Niclosamide	0.32	FALSE	0.9967741935483874
NT5026	Enterocloster bolteae	Niclosamide	0.625	FALSE	0.990449661758854
NT5026	Enterocloster bolteae	Niclosamide	1.25	FALSE	0.962904498816101
NT5026	Enterocloster bolteae	Niclosamide	2.5	FALSE	0.931451612903226
NT5026	Enterocloster bolteae	Niclosamide	5	FALSE	0.8689818468823992
NT5026	Enterocloster bolteae	Niclosamide	10	FALSE	0.8081973736569839
NT5026	Enterocloster bolteae	Niclosamide	20	FALSE	0.7811380819737365
NT5026	Enterocloster bolteae	Niclosamide	40	FALSE	0.6377016129032258
NT5026	Enterocloster bolteae	Niclosamide	80	FALSE	0.6845988913653192
NT5026	Enterocloster bolteae	Niclosamide	160	FALSE	0.34479220112878395
NT5026	Enterocloster bolteae	Nifurtimox	2.5	FALSE	0.6529156221421797
NT5026	Enterocloster bolteae	Nifurtimox	20	FALSE	0.01803804062445303
NT5026	Enterocloster bolteae	Nifurtimox	35	FALSE	0.018330388692579518
NT5026	Enterocloster bolteae	Olanzapine	5	FALSE	1.0099330496678531
NT5026	Enterocloster bolteae	Olanzapine	20	FALSE	1.0144511772689493
NT5026	Enterocloster bolteae	Olanzapine	80	FALSE	1.0132826074224472
NT5026	Enterocloster bolteae	Omeprazole	5	FALSE	0.9587366276108
NT5026	Enterocloster bolteae	Omeprazole	20	FALSE	1.00328299409061
NT5026	Enterocloster bolteae	Omeprazole	80	FALSE	0.957182320441989
NT5026	Enterocloster bolteae	Oxolinic acid	0.5	FALSE	1.0186686327866319
NT5026	Enterocloster bolteae	Oxolinic acid	2.5	FALSE	1.0263412987489269
NT5026	Enterocloster bolteae	Oxolinic acid	20	FALSE	0.9771694896825118
NT5026	Enterocloster bolteae	Sertindole	5	FALSE	0.9373614190687362
NT5026	Enterocloster bolteae	Sertindole	20	FALSE	0.7371370351502804
NT5026	Enterocloster bolteae	Sertindole	80	FALSE	0.03742613263296128
NT5026	Enterocloster bolteae	Simvastatin	5	FALSE	1.0257309252828835
NT5026	Enterocloster bolteae	Simvastatin	20	FALSE	0.9673999759313505
NT5026	Enterocloster bolteae	Simvastatin	80	FALSE	0.7420291340478562
NT5026	Enterocloster bolteae	Tamoxifen	20	FALSE	0.09119139000197861
NT5026	Enterocloster bolteae	Tamoxifen	80	FALSE	0.01207349081364829
NT5026	Enterocloster bolteae	Tamoxifen	320	FALSE	0.09456985967053085
NT5026	Enterocloster bolteae	beta-estradiol 17-valerate	5	FALSE	0.9753973425566833
NT5026	Enterocloster bolteae	beta-estradiol 17-valerate	20	FALSE	0.9566118179872496
NT5026	Enterocloster bolteae	beta-estradiol 17-valerate	80	FALSE	0.7065289505360679
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	0	TRUE	1
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	0.08	FALSE	0.9198312236286909
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	0.16	FALSE	0.9748201438848922
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	0.32	FALSE	0.8070175438596493
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	0.625	FALSE	0.8776978417266187
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	1.25	FALSE	0.72280701754386
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	2.5	FALSE	0.16140350877193005
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	5	FALSE	0.07730018516832109
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	10	FALSE	0.0886075949367089
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	20	FALSE	0.105263157894737
NT5028	Bifidobacterium longum subsp. longum	Niclosamide	40	FALSE	0.12230215827338112
NT5032	Clostridium perfringens	Acarbose	5	FALSE	0.8339900561230773
NT5032	Clostridium perfringens	Acarbose	20	FALSE	0.5539878502841464
NT5032	Clostridium perfringens	Acarbose	80	FALSE	0.598405979764882
NT5032	Clostridium perfringens	Amlodipine	20	FALSE	0.8572658852025006
NT5032	Clostridium perfringens	Amlodipine	80	FALSE	0.540306936747136
NT5032	Clostridium perfringens	Amlodipine	160	FALSE	0.31221990318221915
NT5032	Clostridium perfringens	Aprepitant	5	FALSE	0.906235278929033
NT5032	Clostridium perfringens	Aprepitant	20	FALSE	0.31766026766511013
NT5032	Clostridium perfringens	Aprepitant	30	FALSE	0.008243494065910361
NT5032	Clostridium perfringens	Aripiprazole	5	FALSE	0.9295598257885886
NT5032	Clostridium perfringens	Aripiprazole	20	FALSE	1.0855120073082152
NT5032	Clostridium perfringens	Aripiprazole	80	FALSE	0.5088464260438783
NT5032	Clostridium perfringens	Azithromycin	2.5	FALSE	0.00408312298437823
NT5032	Clostridium perfringens	Azithromycin	20	FALSE	0.003998786866420565
NT5032	Clostridium perfringens	Azithromycin	50	FALSE	0.00139938427092079
NT5032	Clostridium perfringens	Chlorpromazine	5	FALSE	0.05979889400151451
NT5032	Clostridium perfringens	Chlorpromazine	20	FALSE	0.008586128180582875
NT5032	Clostridium perfringens	Chlorpromazine	80	FALSE	0.00261513874763911
NT5032	Clostridium perfringens	Ciprofloxacin	20	FALSE	0.004112496683470415
NT5032	Clostridium perfringens	Ciprofloxacin	80	FALSE	0.00611353711790385
NT5032	Clostridium perfringens	Ciprofloxacin	320	FALSE	0.00140424784974548
NT5032	Clostridium perfringens	Clomiphene	5	FALSE	0.9712491532895737
NT5032	Clostridium perfringens	Clomiphene	20	FALSE	0.8962209574468994
NT5032	Clostridium perfringens	Clomiphene	80	FALSE	0.00491400491400491
NT5032	Clostridium perfringens	DMSO	0	TRUE	0.9999999999999998
NT5032	Clostridium perfringens	Diacerein	20	FALSE	0.8197309322302454
NT5032	Clostridium perfringens	Diacerein	80	FALSE	0.06943759719769058
NT5032	Clostridium perfringens	Diacerein	320	FALSE	0.022281921618204824
NT5032	Clostridium perfringens	Dienestrol	5	FALSE	0.8777891632586465
NT5032	Clostridium perfringens	Dienestrol	20	FALSE	0.28677902458267973
NT5032	Clostridium perfringens	Dienestrol	80	FALSE	0.00634338735584084
NT5032	Clostridium perfringens	Doxycycline	0.5	FALSE	0.005041124966834705
NT5032	Clostridium perfringens	Doxycycline	2.5	FALSE	0.004754710556061805
NT5032	Clostridium perfringens	Doxycycline	20	FALSE	0.00261164794985636
NT5032	Clostridium perfringens	Ebselen	1.25	FALSE	0.9945024016195143
NT5032	Clostridium perfringens	Ebselen	5	FALSE	0.8459740102420739
NT5032	Clostridium perfringens	Ebselen	20	FALSE	0.5696649029982361
NT5032	Clostridium perfringens	Entacapone	5	FALSE	0.925938226502823
NT5032	Clostridium perfringens	Entacapone	20	FALSE	0.7572310692232693
NT5032	Clostridium perfringens	Entacapone	80	FALSE	0.16932076698082546
NT5032	Clostridium perfringens	Felodipine	5	FALSE	0.9333333333333331
NT5032	Clostridium perfringens	Felodipine	20	FALSE	0.36071569247439333
NT5032	Clostridium perfringens	Felodipine	80	FALSE	0.010722570544172255
NT5032	Clostridium perfringens	Ketoconazole	5	FALSE	1.0649446797501163
NT5032	Clostridium perfringens	Ketoconazole	20	FALSE	0.9956555642196725
NT5032	Clostridium perfringens	Ketoconazole	80	FALSE	0.7844245400641972
NT5032	Clostridium perfringens	Lansoprazole	5	FALSE	0.9108556832694764
NT5032	Clostridium perfringens	Lansoprazole	20	FALSE	0.9107423580786028
NT5032	Clostridium perfringens	Lansoprazole	80	FALSE	0.8884969625710366
NT5032	Clostridium perfringens	Loratadine	5	FALSE	0.9801754956126094
NT5032	Clostridium perfringens	Loratadine	20	FALSE	0.8449788755281116
NT5032	Clostridium perfringens	Loratadine	80	FALSE	0.5625487356577922
NT5032	Clostridium perfringens	Loxapine	5	FALSE	1.1148468489277803
NT5032	Clostridium perfringens	Loxapine	20	FALSE	0.9897391345679214
NT5032	Clostridium perfringens	Loxapine	80	FALSE	0.9223870804233818
NT5032	Clostridium perfringens	MGAM	0	TRUE	1
NT5032	Clostridium perfringens	Mecillinam	0.5	FALSE	0.9870685781971162
NT5032	Clostridium perfringens	Mecillinam	2.5	FALSE	1.0042451578668081
NT5032	Clostridium perfringens	Mecillinam	20	FALSE	0.9161277679796198
NT5032	Clostridium perfringens	Mefloquine	5	FALSE	0.9713920817369094
NT5032	Clostridium perfringens	Mefloquine	20	FALSE	0.6184735728876888
NT5032	Clostridium perfringens	Mefloquine	60	FALSE	0.3758951965065502
NT5032	Clostridium perfringens	Methotrexate	5	FALSE	1.0058173030167796
NT5032	Clostridium perfringens	Methotrexate	20	FALSE	0.8304345360024866
NT5032	Clostridium perfringens	Methotrexate	80	FALSE	0.6164162946433689
NT5032	Clostridium perfringens	Niclosamide	0	TRUE	1
NT5032	Clostridium perfringens	Niclosamide	0.08	FALSE	0.9478769387236208
NT5032	Clostridium perfringens	Niclosamide	0.16	FALSE	0.912632164718976
NT5032	Clostridium perfringens	Niclosamide	0.32	FALSE	0.8220188151538267
NT5032	Clostridium perfringens	Niclosamide	0.625	FALSE	0.6140350877192982
NT5032	Clostridium perfringens	Niclosamide	1.25	FALSE	0.393761663556385
NT5032	Clostridium perfringens	Niclosamide	2.5	FALSE	0.23706176961602668
NT5032	Clostridium perfringens	Niclosamide	5	FALSE	0.08104505465209279
NT5032	Clostridium perfringens	Niclosamide	10	FALSE	0.03311074012242628
NT5032	Clostridium perfringens	Niclosamide	20	FALSE	0.01732871234337511
NT5032	Clostridium perfringens	Niclosamide	40	FALSE	0.01195016526824302
NT5032	Clostridium perfringens	Niclosamide	80	FALSE	0.023711542230060743
NT5032	Clostridium perfringens	Niclosamide	160	FALSE	0.04955070603337616
NT5032	Clostridium perfringens	Nifurtimox	2.5	FALSE	0.5972810753196016
NT5032	Clostridium perfringens	Nifurtimox	20	FALSE	0.003192848020434225
NT5032	Clostridium perfringens	Nifurtimox	35	FALSE	0.010763981050185716
NT5032	Clostridium perfringens	Olanzapine	5	FALSE	0.988514704844391
NT5032	Clostridium perfringens	Olanzapine	20	FALSE	0.9495510555115865
NT5032	Clostridium perfringens	Olanzapine	80	FALSE	0.9742675726857527
NT5032	Clostridium perfringens	Omeprazole	5	FALSE	0.9686192468619244
NT5032	Clostridium perfringens	Omeprazole	20	FALSE	1.0223905536370728
NT5032	Clostridium perfringens	Omeprazole	80	FALSE	0.9048117154811716
NT5032	Clostridium perfringens	Oxolinic acid	0.5	FALSE	1.0029895949382654
NT5032	Clostridium perfringens	Oxolinic acid	2.5	FALSE	0.79228135935436
NT5032	Clostridium perfringens	Oxolinic acid	20	FALSE	0.45197983547652
NT5032	Clostridium perfringens	Sertindole	5	FALSE	0.9584855529724344
NT5032	Clostridium perfringens	Sertindole	20	FALSE	0.6834030683403068
NT5032	Clostridium perfringens	Sertindole	80	FALSE	0.00714982125446864
NT5032	Clostridium perfringens	Simvastatin	5	FALSE	1.022477650063857
NT5032	Clostridium perfringens	Simvastatin	20	FALSE	0.6835751697596721
NT5032	Clostridium perfringens	Simvastatin	80	FALSE	0.008622378992749324
NT5032	Clostridium perfringens	Tamoxifen	20	FALSE	0.022647686798975462
NT5032	Clostridium perfringens	Tamoxifen	80	FALSE	0.0032520325203252
NT5032	Clostridium perfringens	Tamoxifen	320	FALSE	0.03363286264441585
NT5032	Clostridium perfringens	beta-estradiol 17-valerate	5	FALSE	0.7903570747268063
NT5032	Clostridium perfringens	beta-estradiol 17-valerate	20	FALSE	0.0053848622310534
NT5032	Clostridium perfringens	beta-estradiol 17-valerate	80	FALSE	0.01153228642796809
NT5036	Bilophila wadsworthia	Niclosamide	0	TRUE	1
NT5036	Bilophila wadsworthia	Niclosamide	0.08	FALSE	0.9655963302752292
NT5036	Bilophila wadsworthia	Niclosamide	0.16	FALSE	0.9385113268608416
NT5036	Bilophila wadsworthia	Niclosamide	0.32	FALSE	0.9482200647249188
NT5036	Bilophila wadsworthia	Niclosamide	0.625	FALSE	0.8888888888888883
NT5036	Bilophila wadsworthia	Niclosamide	1.25	FALSE	0.9190800681431004
NT5036	Bilophila wadsworthia	Niclosamide	2.5	FALSE	0.8985976267529666
NT5036	Bilophila wadsworthia	Niclosamide	5	FALSE	0.8772935779816516
NT5036	Bilophila wadsworthia	Niclosamide	10	FALSE	0.931856899488927
NT5036	Bilophila wadsworthia	Niclosamide	20	FALSE	0.8867313915857603
NT5036	Bilophila wadsworthia	Niclosamide	40	FALSE	0.9415137614678896
NT5037	Lacrimispora saccharolytica	Acarbose	5	FALSE	0.972287703525026
NT5037	Lacrimispora saccharolytica	Acarbose	20	FALSE	0.9923240175780578
NT5037	Lacrimispora saccharolytica	Acarbose	80	FALSE	1.068539645939702
NT5037	Lacrimispora saccharolytica	Amlodipine	20	FALSE	0.8070368334249589
NT5037	Lacrimispora saccharolytica	Amlodipine	80	FALSE	0.35243778126961384
NT5037	Lacrimispora saccharolytica	Amlodipine	160	FALSE	0.08625145778604995
NT5037	Lacrimispora saccharolytica	Aprepitant	5	FALSE	0.939376496171628
NT5037	Lacrimispora saccharolytica	Aprepitant	20	FALSE	0.8373124645944119
NT5037	Lacrimispora saccharolytica	Aprepitant	30	FALSE	0.41926699636324793
NT5037	Lacrimispora saccharolytica	Aripiprazole	5	FALSE	0.892438058046293
NT5037	Lacrimispora saccharolytica	Aripiprazole	20	FALSE	0.8150503444621091
NT5037	Lacrimispora saccharolytica	Aripiprazole	80	FALSE	0.1281671869876973
NT5037	Lacrimispora saccharolytica	Azithromycin	2.5	FALSE	0.037326306610301244
NT5037	Lacrimispora saccharolytica	Azithromycin	20	FALSE	0.035496957403651025
NT5037	Lacrimispora saccharolytica	Azithromycin	50	FALSE	0.0260844773268329
NT5037	Lacrimispora saccharolytica	Chlorpromazine	5	FALSE	0.6572145167479853
NT5037	Lacrimispora saccharolytica	Chlorpromazine	20	FALSE	0.1153399850154415
NT5037	Lacrimispora saccharolytica	Chlorpromazine	80	FALSE	0.015174351427827231
NT5037	Lacrimispora saccharolytica	Ciprofloxacin	20	FALSE	0.5233550074880097
NT5037	Lacrimispora saccharolytica	Ciprofloxacin	80	FALSE	0.0208745198906562
NT5037	Lacrimispora saccharolytica	Ciprofloxacin	320	FALSE	0.04189977714897582
NT5037	Lacrimispora saccharolytica	Clomiphene	5	FALSE	0.98228469602472
NT5037	Lacrimispora saccharolytica	Clomiphene	20	FALSE	0.8205480097539142
NT5037	Lacrimispora saccharolytica	Clomiphene	80	FALSE	0.025479846521631627
NT5037	Lacrimispora saccharolytica	DMSO	0	TRUE	1
NT5037	Lacrimispora saccharolytica	Diacerein	20	FALSE	0.6361776840061613
NT5037	Lacrimispora saccharolytica	Diacerein	80	FALSE	0.05138813596465938
NT5037	Lacrimispora saccharolytica	Diacerein	320	FALSE	0.08152645273200328
NT5037	Lacrimispora saccharolytica	Dienestrol	5	FALSE	0.8488158543939479
NT5037	Lacrimispora saccharolytica	Dienestrol	20	FALSE	0.4093816631130065
NT5037	Lacrimispora saccharolytica	Dienestrol	80	FALSE	0.022132107135067296
NT5037	Lacrimispora saccharolytica	Doxycycline	0.5	FALSE	0.03188565145684444
NT5037	Lacrimispora saccharolytica	Doxycycline	2.5	FALSE	0.02199010445299617
NT5037	Lacrimispora saccharolytica	Doxycycline	20	FALSE	0.03405219453015479
NT5037	Lacrimispora saccharolytica	Ebselen	1.25	FALSE	0.9710953346855984
NT5037	Lacrimispora saccharolytica	Ebselen	5	FALSE	0.823628466289269
NT5037	Lacrimispora saccharolytica	Ebselen	20	FALSE	1.0306970091927243
NT5037	Lacrimispora saccharolytica	Entacapone	5	FALSE	1.0545041635124903
NT5037	Lacrimispora saccharolytica	Entacapone	20	FALSE	0.6919831223628694
NT5037	Lacrimispora saccharolytica	Entacapone	80	FALSE	0.04057709648331834
NT5037	Lacrimispora saccharolytica	Felodipine	5	FALSE	0.9590386912096454
NT5037	Lacrimispora saccharolytica	Felodipine	20	FALSE	0.7302642398991283
NT5037	Lacrimispora saccharolytica	Felodipine	80	FALSE	0.08748774495668929
NT5037	Lacrimispora saccharolytica	Ketoconazole	5	FALSE	1.0173930352031242
NT5037	Lacrimispora saccharolytica	Ketoconazole	20	FALSE	0.9729157671232268
NT5037	Lacrimispora saccharolytica	Ketoconazole	80	FALSE	0.3561468678082893
NT5037	Lacrimispora saccharolytica	Lansoprazole	5	FALSE	0.99392428579553
NT5037	Lacrimispora saccharolytica	Lansoprazole	20	FALSE	0.9802771855010661
NT5037	Lacrimispora saccharolytica	Lansoprazole	80	FALSE	0.9401388712672583
NT5037	Lacrimispora saccharolytica	Loratadine	5	FALSE	1.0212521482450012
NT5037	Lacrimispora saccharolytica	Loratadine	20	FALSE	0.9582463465553235
NT5037	Lacrimispora saccharolytica	Loratadine	80	FALSE	0.8228318591949292
NT5037	Lacrimispora saccharolytica	Loxapine	5	FALSE	1.0426231619194786
NT5037	Lacrimispora saccharolytica	Loxapine	20	FALSE	0.9627109242282412
NT5037	Lacrimispora saccharolytica	Loxapine	80	FALSE	0.7962109342788819
NT5037	Lacrimispora saccharolytica	MGAM	0	TRUE	1
NT5037	Lacrimispora saccharolytica	Mecillinam	0.5	FALSE	1.0191465564633846
NT5037	Lacrimispora saccharolytica	Mecillinam	2.5	FALSE	0.9909764743796325
NT5037	Lacrimispora saccharolytica	Mecillinam	20	FALSE	0.946956712303487
NT5037	Lacrimispora saccharolytica	Mefloquine	5	FALSE	0.9956873709409206
NT5037	Lacrimispora saccharolytica	Mefloquine	20	FALSE	0.6880971130558815
NT5037	Lacrimispora saccharolytica	Mefloquine	60	FALSE	0.4516222793803852
NT5037	Lacrimispora saccharolytica	Methotrexate	5	FALSE	1.0179175118323192
NT5037	Lacrimispora saccharolytica	Methotrexate	20	FALSE	1.0441099553534618
NT5037	Lacrimispora saccharolytica	Methotrexate	80	FALSE	1.0582024761747695
NT5037	Lacrimispora saccharolytica	Niclosamide	0	TRUE	1
NT5037	Lacrimispora saccharolytica	Niclosamide	0.08	FALSE	1.0178359096313914
NT5037	Lacrimispora saccharolytica	Niclosamide	0.16	FALSE	0.970744680851064
NT5037	Lacrimispora saccharolytica	Niclosamide	0.32	FALSE	0.948394495412844
NT5037	Lacrimispora saccharolytica	Niclosamide	0.625	FALSE	0.9321808510638298
NT5037	Lacrimispora saccharolytica	Niclosamide	1.25	FALSE	0.9185779816513764
NT5037	Lacrimispora saccharolytica	Niclosamide	2.5	FALSE	0.8256880733944955
NT5037	Lacrimispora saccharolytica	Niclosamide	5	FALSE	0.7293577981651377
NT5037	Lacrimispora saccharolytica	Niclosamide	10	FALSE	0.6284403669724771
NT5037	Lacrimispora saccharolytica	Niclosamide	20	FALSE	0.4931192660550458
NT5037	Lacrimispora saccharolytica	Niclosamide	40	FALSE	0.31307339449541266
NT5037	Lacrimispora saccharolytica	Niclosamide	80	FALSE	0.4220623402325388
NT5037	Lacrimispora saccharolytica	Niclosamide	160	FALSE	0.7600553955306693
NT5037	Lacrimispora saccharolytica	Nifurtimox	2.5	FALSE	0.4619209643948512
NT5037	Lacrimispora saccharolytica	Nifurtimox	20	FALSE	0.03318531513257682
NT5037	Lacrimispora saccharolytica	Nifurtimox	35	FALSE	0.04448750721530473
NT5037	Lacrimispora saccharolytica	Olanzapine	5	FALSE	0.9987535781312202
NT5037	Lacrimispora saccharolytica	Olanzapine	20	FALSE	1.0146137787056368
NT5037	Lacrimispora saccharolytica	Olanzapine	80	FALSE	0.9939483910599107
NT5037	Lacrimispora saccharolytica	Omeprazole	5	FALSE	0.9806982438828282
NT5037	Lacrimispora saccharolytica	Omeprazole	20	FALSE	1.0176207338031582
NT5037	Lacrimispora saccharolytica	Omeprazole	80	FALSE	0.8903276637985141
NT5037	Lacrimispora saccharolytica	Oxolinic acid	0.5	FALSE	1.0466531440162274
NT5037	Lacrimispora saccharolytica	Oxolinic acid	2.5	FALSE	1.0456617875481973
NT5037	Lacrimispora saccharolytica	Oxolinic acid	20	FALSE	0.9527001464838121
NT5037	Lacrimispora saccharolytica	Sertindole	5	FALSE	0.9585211902614966
NT5037	Lacrimispora saccharolytica	Sertindole	20	FALSE	0.6329113924050632
NT5037	Lacrimispora saccharolytica	Sertindole	80	FALSE	0.04996214988644967
NT5037	Lacrimispora saccharolytica	Simvastatin	5	FALSE	0.9699851981799243
NT5037	Lacrimispora saccharolytica	Simvastatin	20	FALSE	0.793802423112768
NT5037	Lacrimispora saccharolytica	Simvastatin	80	FALSE	0.25939457202505223
NT5037	Lacrimispora saccharolytica	Tamoxifen	20	FALSE	0.18774794585679672
NT5037	Lacrimispora saccharolytica	Tamoxifen	80	FALSE	0.027883375236233167
NT5037	Lacrimispora saccharolytica	Tamoxifen	320	FALSE	0.10972622284437505
NT5037	Lacrimispora saccharolytica	beta-estradiol 17-valerate	5	FALSE	0.9160158101268223
NT5037	Lacrimispora saccharolytica	beta-estradiol 17-valerate	20	FALSE	0.8184863723918387
NT5037	Lacrimispora saccharolytica	beta-estradiol 17-valerate	80	FALSE	0.6158663883089771
NT5038	Streptococcus salivarius	Acarbose	5	FALSE	1.0055690312906571
NT5038	Streptococcus salivarius	Acarbose	20	FALSE	0.9927536231884058
NT5038	Streptococcus salivarius	Acarbose	80	FALSE	0.9911409008811026
NT5038	Streptococcus salivarius	Amlodipine	20	FALSE	0.9231067610972112
NT5038	Streptococcus salivarius	Amlodipine	80	FALSE	0.5306577480490523
NT5038	Streptococcus salivarius	Amlodipine	160	FALSE	0.16332218506131527
NT5038	Streptococcus salivarius	Aprepitant	5	FALSE	0.9744261741316034
